sampleID,sourceFile,sourceFolder,row,col,classFromFolder,classFromMat,rawPeakZ,rawPeakValue,manualLabel,labelText
77,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0378_idx000077.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,424,378,valid_folder,valid,48,0.128260618,1,Good
78,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0379_idx000078.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,424,379,valid_folder,valid,48,0.151540312,1,Good
79,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0380_idx000079.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,424,380,valid_folder,valid,48,0.165824124,1,Good
80,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0381_idx000080.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,424,381,valid_folder,valid,48,0.112404285,1,Good
81,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0382_idx000081.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,424,382,valid_folder,valid,48,0.062280108,1,Good
82,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0383_idx000082.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,424,383,valid_folder,valid,48,0.024099978,1,Good
83,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0384_idx000083.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,424,384,valid_folder,valid,48,0.010841592,1,Good
84,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0385_idx000084.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,424,385,valid_folder,valid,48,0.006849402,1,Good
85,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0386_idx000085.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,424,386,valid_folder,valid,48,0.013001495,1,Good
86,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0387_idx000086.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,424,387,valid_folder,valid,48,0.021571163,1,Good
87,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0388_idx000087.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,424,388,valid_folder,valid,48,0.054832374,1,Good
88,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0389_idx000088.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,424,389,valid_folder,valid,48,0.078107817,1,Good
89,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0390_idx000089.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,424,390,valid_folder,valid,48,0.112044068,1,Good
90,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0391_idx000090.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,424,391,valid_folder,valid,48,0.112390809,1,Good
91,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0392_idx000091.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,424,392,valid_folder,valid,49,0.071235028,1,Good
92,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0393_idx000092.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,424,393,valid_folder,valid,48,0.017294903,1,Good
93,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0394_idx000093.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,424,394,valid_folder,valid,48,0.021248342,1,Good
94,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0395_idx000094.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,424,395,valid_folder,valid,49,0.013133503,1,Good
95,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0396_idx000095.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,424,396,valid_folder,valid,49,0.007243672,1,Good
96,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0397_idx000096.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,424,397,valid_folder,valid,49,0.021448334,1,Good
97,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0398_idx000097.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,424,398,valid_folder,valid,49,0.028938796,1,Good
98,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0399_idx000098.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,424,399,valid_folder,valid,48,0.009825371,1,Good
99,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0400_idx000099.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,424,400,valid_folder,valid,50,0.004965825,1,Good
100,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0401_idx000100.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,424,401,valid_folder,valid,50,0.007640909,1,Good
101,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0425_c0377_idx000101.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,425,377,valid_folder,valid,48,0.092967721,1,Good
102,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0425_c0378_idx000102.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,425,378,valid_folder,valid,48,0.09076283,1,Good
103,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0425_c0379_idx000103.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,425,379,valid_folder,valid,48,0.111232841,1,Good
104,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0425_c0380_idx000104.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,425,380,valid_folder,valid,48,0.09718408,1,Good
105,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0425_c0381_idx000105.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,425,381,valid_folder,valid,48,0.084831903,1,Good
106,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0425_c0382_idx000106.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,425,382,valid_folder,valid,48,0.019910557,1,Good
107,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0425_c0383_idx000107.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,425,383,valid_folder,valid,48,0.023518937,1,Good
108,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0425_c0384_idx000108.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,425,384,valid_folder,valid,48,0.01178517,1,Good
109,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0425_c0385_idx000109.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,425,385,valid_folder,valid,48,0.012081357,1,Good
110,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0425_c0386_idx000110.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,425,386,valid_folder,valid,48,0.011891418,1,Good
111,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0425_c0387_idx000111.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,425,387,valid_folder,valid,48,0.020151914,1,Good
112,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0425_c0388_idx000112.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,425,388,valid_folder,valid,48,0.065032307,1,Good
113,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0425_c0389_idx000113.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,425,389,valid_folder,valid,48,0.06910475,1,Good
114,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0425_c0390_idx000114.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,425,390,valid_folder,valid,48,0.097231329,1,Good
115,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0425_c0391_idx000115.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,425,391,valid_folder,valid,48,0.102453913,1,Good
116,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0425_c0392_idx000116.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,425,392,valid_folder,valid,49,0.085066223,1,Good
117,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0425_c0393_idx000117.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,425,393,valid_folder,valid,49,0.060597278,1,Good
118,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0425_c0394_idx000118.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,425,394,valid_folder,valid,49,0.027121476,1,Good
119,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0425_c0395_idx000119.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,425,395,valid_folder,valid,49,0.017858732,1,Good
120,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0425_c0396_idx000120.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,425,396,valid_folder,valid,49,0.029753019,1,Good
121,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0425_c0397_idx000121.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,425,397,valid_folder,valid,48,0.036419122,1,Good
122,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0425_c0398_idx000122.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,425,398,valid_folder,valid,48,0.02816045,1,Good
123,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0425_c0399_idx000123.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,425,399,valid_folder,valid,48,0.014147605,1,Good
124,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0425_c0400_idx000124.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,425,400,valid_folder,valid,48,0.006350295,1,Good
125,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0425_c0401_idx000125.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,425,401,valid_folder,valid,50,0.007710265,1,Good
126,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0426_c0377_idx000126.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,426,377,valid_folder,valid,48,0.055331711,1,Good
127,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0426_c0378_idx000127.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,426,378,valid_folder,valid,48,0.049201171,1,Good
128,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0426_c0379_idx000128.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,426,379,valid_folder,valid,48,0.027637589,1,Good
129,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0426_c0380_idx000129.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,426,380,valid_folder,valid,48,0.039815039,1,Good
130,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0426_c0381_idx000130.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,426,381,valid_folder,valid,48,0.027933801,1,Good
131,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0426_c0382_idx000131.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,426,382,valid_folder,valid,48,0.008738407,1,Good
132,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0426_c0383_idx000132.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,426,383,valid_folder,valid,48,0.014565351,1,Good
133,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0426_c0384_idx000133.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,426,384,valid_folder,valid,48,0.012287562,1,Good
134,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0426_c0385_idx000134.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,426,385,valid_folder,valid,48,0.022890794,1,Good
135,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0426_c0386_idx000135.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,426,386,valid_folder,valid,48,0.0288125,1,Good
136,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0426_c0387_idx000136.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,426,387,valid_folder,valid,48,0.037022721,1,Good
137,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0426_c0388_idx000137.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,426,388,valid_folder,valid,48,0.081006187,1,Good
138,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0426_c0389_idx000138.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,426,389,valid_folder,valid,48,0.055675054,1,Good
139,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0426_c0390_idx000139.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,426,390,valid_folder,valid,49,0.067179063,1,Good
140,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0426_c0391_idx000140.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,426,391,valid_folder,valid,49,0.059901622,1,Good
141,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0426_c0392_idx000141.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,426,392,valid_folder,valid,49,0.055158828,1,Good
142,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0426_c0393_idx000142.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,426,393,valid_folder,valid,49,0.069431439,1,Good
143,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0426_c0394_idx000143.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,426,394,valid_folder,valid,49,0.059090195,1,Good
144,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0426_c0395_idx000144.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,426,395,valid_folder,valid,49,0.06089372,1,Good
145,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0426_c0396_idx000145.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,426,396,valid_folder,valid,48,0.05743491,1,Good
146,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0426_c0397_idx000146.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,426,397,valid_folder,valid,48,0.047526967,1,Good
147,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0426_c0398_idx000147.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,426,398,valid_folder,valid,48,0.029489203,1,Good
148,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0426_c0399_idx000148.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,426,399,valid_folder,valid,48,0.008241561,1,Good
149,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0426_c0400_idx000149.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,426,400,valid_folder,valid,50,0.006575885,1,Good
