exportIndex,csvRow,sampleID,row,col,matCurveIndex,labelText,manualLabel,className,sourceFile,sourceFolder,classFromFolder,classFromMat,rawPeakZ,reconPeakZ,rawPeakValue,reconPeakValue,RMSE_raw_vs_recon,Corr_raw_vs_recon
59,59,59,423,385,59,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0423_c0385_idx000059.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.0587790972652,48.1035633389853,0.0325297719776995,0.0154893495857646,0.00233683078577104,0.863761478209008
60,60,60,423,386,60,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0423_c0386_idx000060.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.0259917499969,48.0299586733155,0.0583429443449259,0.0263563272635556,0.00435799299597492,0.84315892678771
61,61,61,423,387,61,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0423_c0387_idx000061.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,47.978492117347,47.9527378069943,0.100260915304175,0.043271490331423,0.00779539602194221,0.824091894671417
62,62,62,423,388,62,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0423_c0388_idx000062.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,47.9735619302612,47.9702120414017,0.0925263735367052,0.0425376323438518,0.00686050262309319,0.852726224019005
63,63,63,423,389,63,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0423_c0389_idx000063.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.2291940397568,48.3271496780754,0.0629178626639422,0.0397824329086173,0.00373951684644758,0.947401714554586
64,64,64,423,390,64,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0423_c0390_idx000064.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.1652096577849,48.2951155305717,0.0807969463354325,0.0456703899552844,0.00511993796087015,0.923909584954916
65,65,65,423,391,65,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0423_c0391_idx000065.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.1435366793049,48.2665913032111,0.094429201135492,0.04831912448935,0.00658914604655055,0.890226375652482
66,66,66,423,392,66,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0423_c0392_idx000066.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.1528803100569,48.2562289744452,0.0703431403756477,0.0361430270904424,0.00494175157426146,0.88977077325844
67,67,67,423,393,67,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0423_c0393_idx000067.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.1409033916785,48.255350025418,0.0330697352799496,0.0182127218072848,0.00213052720969253,0.914953159438501
68,68,68,423,394,68,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0423_c0394_idx000068.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.2838940621637,48.3470008403623,0.0278222025884905,0.0182763058332673,0.00158977450256404,0.953818229949082
69,69,69,423,395,69,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0423_c0395_idx000069.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.9157129818586,48.8950386660557,0.0192172297516914,0.0141341289912415,0.00104440320046315,0.966273763751366
70,70,70,423,396,70,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0423_c0396_idx000070.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.8843769502521,48.9653535207974,0.00760205321676775,0.00553779199710466,0.000395007848545803,0.967136756349667
71,71,71,423,397,71,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0423_c0397_idx000071.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.9868957609279,48.9111965085126,0.0085539452113995,0.00617804340375242,0.000410635175861053,0.972669769674228
72,72,72,423,398,72,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0423_c0398_idx000072.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.9979086367147,48.9760613933105,0.0320239062394135,0.0200672323354599,0.00178967695175271,0.950966954299618
73,73,73,423,399,73,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0423_c0399_idx000073.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,49.46293491641,49.4420686744879,0.0154132248971472,0.0108683542939818,0.00083506672254084,0.964210976558304
74,74,74,423,400,74,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0423_c0400_idx000074.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,49.1048132509124,49.5354244113301,0.00813391732065678,0.00619078268811297,0.000409154576819693,0.973351240346365
75,75,75,423,401,75,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0423_c0401_idx000075.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,50.0933826187446,50.1284455212266,0.0166848388493119,0.0112287861440704,0.000880614788416055,0.961913231775312
76,76,76,424,377,76,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0377_idx000076.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.1213825647886,48.1525744860306,0.115448903318392,0.0628174621208878,0.00778249569526872,0.908797266143918
77,77,77,424,378,77,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0378_idx000077.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.0525486683034,48.0861156134678,0.128463129971338,0.0676425561124013,0.00870745531025658,0.901762855513609
78,78,78,424,379,78,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0379_idx000078.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.0033175720749,48.0401388874499,0.151541357677034,0.0759513702879273,0.0105070259492831,0.887646325800383
79,79,79,424,380,79,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0380_idx000079.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.0015617099334,48.0355642363106,0.165824389978676,0.0805065922134274,0.0117677268363308,0.876946290793057
80,80,80,424,381,80,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0381_idx000080.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,47.9197998660248,47.9130850309684,0.11281071505906,0.0597308219953579,0.00770993677755943,0.902240933748823
81,81,81,424,382,81,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0382_idx000081.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,47.8883654860703,47.90522460649,0.0626911715578152,0.034536294857557,0.00415186476814044,0.912105586536021
82,82,82,424,383,82,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0383_idx000082.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,47.861442672747,47.8419566702203,0.0243432188412654,0.0135691276691447,0.00158386919715123,0.914635447841894
83,83,83,424,384,83,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0384_idx000083.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,47.8311535764633,47.8794069704092,0.0109844495098727,0.00657869914975816,0.000672306975554587,0.930531482186387
84,84,84,424,385,84,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0385_idx000084.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,47.97908940972,47.9979866321672,0.00685104484276324,0.00380454636548912,0.000433679398140018,0.910054520010038
85,85,85,424,386,85,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0386_idx000085.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,47.9740438467877,47.9801984884614,0.0130067168858171,0.00689648732771847,0.000840482712075858,0.902749838305917
86,86,86,424,387,86,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0387_idx000086.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,47.8913399237775,47.9212380101288,0.0216931208436824,0.0125970897597632,0.00136503802053112,0.925404055932112
87,87,87,424,388,87,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0388_idx000087.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.0125265963733,48.0627148109802,0.0548363458475965,0.0321499496155899,0.00343650143033382,0.930648474623469
88,88,88,424,389,88,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0389_idx000088.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.180855918288,48.2983076576657,0.0794635992466071,0.0442755327092777,0.00520532879351268,0.91731688084458
89,89,89,424,390,89,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0390_idx000089.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.2176432173956,48.3459772374781,0.114808265706645,0.0643012598202567,0.0076556447787467,0.916495404355413
90,90,90,424,391,90,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0391_idx000090.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.3502052309228,48.4541027742067,0.118650346251825,0.0693880755826013,0.00812931250186708,0.920017913112392
91,91,91,424,392,91,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0392_idx000091.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.5267354680313,48.6043936135196,0.0769292347543923,0.0466812515209704,0.00545675688140222,0.919172730693615
92,92,92,424,393,92,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0393_idx000092.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.4006243232942,48.459804232119,0.0183831317768081,0.0112863627210327,0.00126027170790091,0.918632692463058
93,93,93,424,394,93,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0394_idx000093.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.3538923496519,48.4557507965689,0.0220931278177845,0.0151519604335577,0.00117951699041746,0.963175058689141
94,94,94,424,395,94,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0395_idx000094.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,49.3329638757763,49.1092287367717,0.0133484714614301,0.0101551784573643,0.000733355605171516,0.967195253342902
95,95,95,424,396,95,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0396_idx000095.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.7769217119939,48.9045305012554,0.00733031732881434,0.0053561135415875,0.000358785345069998,0.970657922390351
96,96,96,424,397,96,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0397_idx000096.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.6306392048579,48.6591298616533,0.0224521532492517,0.0144539491265246,0.00137460434497374,0.944377116294156
97,97,97,424,398,97,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0398_idx000097.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.7174684831407,48.8447051175068,0.0295293535424822,0.0199452242679212,0.00194746557948882,0.942311790288402
98,98,98,424,399,98,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0399_idx000098.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.4699995989806,48.84137122035,0.0106087489343782,0.00738881958778327,0.000577205812239919,0.960906027382518
99,99,99,424,400,99,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0400_idx000099.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,50.0695215479896,49.4167962364939,0.00496951767063981,0.00421565761792301,0.000266233849654248,0.976119302071919
100,100,100,424,401,100,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0424_c0401_idx000100.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,49.9769885092134,49.5765392586012,0.00764199426818848,0.00598380204878724,0.000383604390836666,0.974887949469756
101,101,101,425,377,101,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0425_c0377_idx000101.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.0651350861364,48.1193377806884,0.093225240505366,0.0455208272956495,0.00664641656713004,0.876306910566248
102,102,102,425,378,102,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0425_c0378_idx000102.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.0006007359274,48.0272848136681,0.0907628501102069,0.0458070481630915,0.00621190459305546,0.890277079136429
103,103,103,425,379,103,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0425_c0379_idx000103.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,47.9713288630924,47.9870308620877,0.111287541584283,0.0575006241334631,0.00752447732955153,0.898351629058821
104,104,104,425,380,104,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0425_c0380_idx000104.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,47.9576766677734,47.9525200624575,0.0972960668257474,0.0476420765041909,0.0069498572008866,0.877787847863414
105,105,105,425,381,105,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0425_c0381_idx000105.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,47.9456949903735,47.9554793708552,0.0849692243720044,0.0458996709724024,0.00561577183756501,0.910490233411807
106,106,106,425,382,106,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0425_c0382_idx000106.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,47.5481639331111,47.7213785894704,0.0215205002088256,0.0127327736978797,0.001637669609511,0.895833675405313
